,index,text,cluster,tweet_id,created_at,author_id,inbound,week,urgency_score,is_repeat_customer,has_prior_interaction,escalation_risk
2951,2951,mention 215300 apologies two day shipping refers to transit time in business days once shipped but we do aim to meet the delivery date td,2,3933,2017-11-25 23:58:05+00:00,116659,True,2017-11-20/2017-11-26,0,True,True,4
2953,2953,gli studenti ottengono premium a meno ascolta i brani ancora e ancora a 4 99 al mese,2,3935,2017-11-25 23:53:58+00:00,116659,True,2017-11-20/2017-11-26,0,True,True,4
2955,2955,mention 339300 hello you were contacted by us on the 21st of october please refer to that email if you still have questions please let us know 1 2,2,3937,2017-11-25 23:48:09+00:00,116659,True,2017-11-20/2017-11-26,0,True,True,4
2956,2956,mention 772566 bonjour je suis désolé d'apprendre que vous n'avez pas pu recevoir votre commande etait ce une commande expédiée par amazon ou par un vendeur tiers arc,2,3938,2017-11-25 22:12:16+00:00,116659,True,2017-11-20/2017-11-26,0,True,True,4
2957,2957,mention 371754 hi james yes we're currently in the middle of improving both our website and our app we hope you see the improvements soon chris,2,3939,2017-11-25 21:57:39+00:00,116659,True,2017-11-20/2017-11-26,0,True,True,4
2960,2960,mention 226438 my mistake if your need further assistance please feel free to send your phone number account number and service address to me directly in a private message as,1,3905,2017-11-26 00:08:36+00:00,116652,True,2017-11-20/2017-11-26,0,True,True,4
2961,2961,mention ihgservice also there's like 3 holiday inn hotels in the phoenix area so i'm not sure how you knew which one we were at to call the front desk,0,3906,2017-11-26 00:08:27+00:00,116652,True,2017-11-20/2017-11-26,0,True,True,4
2966,2966,mention 426782 i need a cup now have you tried to leave instructions for the driver here is a link cr,2,3945,2017-11-25 23:21:56+00:00,116660,True,2017-11-20/2017-11-26,0,True,True,4
2970,2970,mention 350579 please visit the link or visit nearest idea store locate it rgds mahi,2,3949,2017-11-26 00:26:31+00:00,116661,True,2017-11-20/2017-11-26,0,True,True,4
2974,2974,mention 509173 could you please try installing a prior version of the tablet drivers and then try to work in photoshop cs6 and see if it works or not ts,1,3954,2017-11-26 00:55:23+00:00,116661,True,2017-11-20/2017-11-26,0,True,True,4
2976,2976,mention 603660 we'd love to hook you up too dm us and we'll see what we can do thanks,2,3956,2017-11-26 01:39:53+00:00,116661,True,2017-11-20/2017-11-26,0,True,True,4
2978,2978,mention 668109 i can confirm we've received your information and we'll be in touch shortly kn,2,3958,2017-11-26 01:46:55+00:00,116661,True,2017-11-20/2017-11-26,0,True,True,4
2979,2979,mention 613773 hi tom we're sorry to hear you're unable to access your boarding pass we would advise if you're still unable to access it online then you'll need to proceed to the airport as normal and receive it there we can only apologise for any inconvenience this may cause cody,0,3950,2017-11-25 23:47:58+00:00,116661,True,2017-11-20/2017-11-26,0,True,True,4
2932,2932,mention 118741 now is a great time to switch to sprint and take advantage of the best rates click here for more details hs,1,3914,2017-11-25 23:50:11+00:00,116654,True,2017-11-20/2017-11-26,0,True,True,4
2926,2926,mention 250447 awesome sauce that is so good to hear we truly value our passengers thanks for choosing delta hope to see you again soon hpl,0,3908,2017-11-25 23:54:01+00:00,116652,True,2017-11-20/2017-11-26,0,True,True,4
2924,2924,on m'explique pourquoi mon portable charge plus mention applesupport,1,3903,2017-11-26 00:08:04+00:00,116652,True,2017-11-20/2017-11-26,0,True,True,4
2868,2868,you have got to be kidding me mention 116584,2,3799,2017-10-31 23:20:36+00:00,116634,True,2017-10-30/2017-11-05,0,True,True,4
2823,2823,mention 475180 hey there send us a dm and we can provide you with the details and see what you're able to get channeyt,2,3753,2017-11-01 10:09:20+00:00,116617,True,2017-10-30/2017-11-05,0,True,True,4
2826,2826,anyone have any good bank suggestions looking for good customer service and can t get it mention 116035 really need to know,0,3756,2017-11-02 10:31:10+00:00,116617,True,2017-10-30/2017-11-05,0,True,True,4
2834,2834,mention 289204 hi lisa may we know the status of your concern feel free to message us back if you need anything else,2,3763,2017-10-31 23:12:25+00:00,116621,True,2017-10-30/2017-11-05,0,True,True,4
2840,2840,mention idea_cares भ ई ट ल क म क पन नह सभल रह ह त हलव ई क द क न ख ल ल क य पब ल क पर श न कर रह ह,2,3769,2017-10-31 23:42:29+00:00,116623,True,2017-10-30/2017-11-05,0,True,True,4
2862,2862,mention 575775 how much did you pay for the chillies can you also please let me know the name address of the store you visited 3 5,2,3793,2017-11-26 00:08:58+00:00,116632,True,2017-11-20/2017-11-26,0,True,True,4
2865,2865,mention 115937 they offered me 100 usd to get it repaired locally i disagreed with this i purchased new working psu's why should i accept damaged products from ebay ebay im dissapointed the service i received from you this is low quality service please step in and assist me with seller,1,3796,2017-11-26 00:17:03+00:00,116633,True,2017-11-20/2017-11-26,0,True,True,4
2869,2869,mention 754161 a 3 burrito tara,2,3800,2017-10-31 23:30:27+00:00,116634,True,2017-10-30/2017-11-05,0,True,True,4
2923,2923,mention 548152 we've received your dm and a member of our team has reached out please review your messages for our response,2,3902,2017-11-26 00:16:11+00:00,116652,True,2017-11-20/2017-11-26,0,True,True,4
2873,2873,mention 172387 alright do you have access to another device we can test with the earpods this will help us isolate the issue,1,3804,2017-10-31 23:13:18+00:00,Uber_Support,False,2017-10-30/2017-11-05,2,False,False,4
2888,2888,mention 467068 j'adore aussi avez vous opté pour les jeux de construction comme moi fa,2,3819,2017-10-31 22:49:05+00:00,116642,True,2017-10-30/2017-11-05,0,True,True,4
2909,2909,hey mention alaskaair welcome to pittsburgh i know of more than a handful of people who'd also love a direct anc flight as well look forward to seeing you next year,0,3888,2017-10-31 22:44:58+00:00,116649,True,2017-10-30/2017-11-05,0,True,True,4
2911,2911,i've picked up on mention 115888 shuffle algorithm and i just want it to be genuinely random can you turn off your algorithm for me thanks,1,3890,2017-10-31 20:08:43+00:00,116649,True,2017-10-30/2017-11-05,0,True,True,4
2914,2914,mention 564274 2 2 comments reach the right people here s the technet forum link thank you,1,3893,2017-10-31 23:05:59+00:00,116650,True,2017-10-30/2017-11-05,0,True,True,4
2916,2916,mention 699030 fumble for sure sorry about this erin chat w us here so we can take a closer look into this,2,3895,2017-10-31 22:59:08+00:00,116650,True,2017-10-30/2017-11-05,0,True,True,4
2981,2981,mention 518316 hey brian we're happy to look into this for you can you dm us the phone number associated with your account so we can take a look,1,3960,2017-11-25 23:04:26+00:00,116661,True,2017-11-20/2017-11-26,0,True,True,4
2985,2985,mention 710682 we'd be happy to look into this with you how long does your battery last on a full charge,2,3964,2017-11-25 22:57:31+00:00,116661,True,2017-11-20/2017-11-26,0,True,True,4
3144,3144,mention aldiuk,2,4300,2017-10-30 01:36:20+00:00,116714,True,2017-10-30/2017-11-05,0,True,True,4
2987,2987,mention 243036 mention londonmidland is it still in place yes mw,2,3966,2017-11-25 21:51:52+00:00,116661,True,2017-11-20/2017-11-26,0,True,True,4
3070,3070,mention 243222 mention 655777 why not we're glad you enjoyed this treat,2,4064,2017-11-01 02:04:21+00:00,116682,True,2017-10-30/2017-11-05,0,True,True,4
3071,3071,mention 537787 here to help would you be so kind and tell us if this happen with all the games also did you receive any error code message,1,4066,2017-11-01 02:08:37+00:00,AmericanAir,False,2017-10-30/2017-11-05,2,False,False,4
3076,3076,mention americanair will do very disappointed to lose a preferred seat as a gold elite member i was moved from the front of the plane to one of the last rows,0,4070,2017-10-31 23:02:46+00:00,116684,True,2017-10-30/2017-11-05,0,True,True,4
3082,3082,mention 115888 if you unfollow one more artist on my behalf we're going to cut off your pocket money allowance,0,4077,2017-10-31 23:06:51+00:00,116685,True,2017-10-30/2017-11-05,0,True,True,4
3083,3083,mention ask_spectrum i have barely 1meg upload and barely 1 meg download upton massachusetts what s going on,1,4078,2017-10-31 23:02:13+00:00,115911,True,2017-10-30/2017-11-05,0,True,True,4
3089,3089,mention 215390 could you please direct message us with more information including your sub id and region dy,2,4084,2017-10-31 12:00:02+00:00,115911,True,2017-10-30/2017-11-05,0,True,True,4
3092,3092,i upgraded my phone to ios11 i had 3gb of storage free business as usual and now i am out of storage space what gives mention applesupport,1,4090,2017-10-31 16:18:45+00:00,115911,True,2017-10-30/2017-11-05,0,True,True,4
3093,3093,mention 126513 mention 124257 mister fon profites en bien en grand maître mtnforever,2,4091,2017-10-31 16:16:59+00:00,116690,True,2017-10-30/2017-11-05,0,True,True,4
3094,3094,mention 649239 hi i'm sorry for any inconvenience if you can pm us your full name and order number we can take a look into it ryan,2,4093,2017-10-31 15:44:57+00:00,115911,True,2017-10-30/2017-11-05,0,True,True,4
3098,3098,mention 433348 it will be rectified oo,2,4097,2017-11-26 02:40:03+00:00,116693,True,2017-11-20/2017-11-26,0,True,True,4
3106,3106,mention 175895 love you tara,2,4206,2017-11-26 00:44:10+00:00,116692,True,2017-11-20/2017-11-26,0,True,True,4
3107,3107,mention upshelp problem resolved,2,4207,2017-11-25 23:42:17+00:00,116695,True,2017-11-20/2017-11-26,2,False,False,4
3109,3109,mention 115955 if you guys can set up my internet before thursday i will def cancel my mention att appt,1,4209,2017-11-26 00:44:34+00:00,116692,True,2017-11-20/2017-11-26,0,True,True,4
3128,3128,mention 386708 hello femi we appreciate the feedback our technical team will be notified thank you so,2,4231,2017-10-31 23:13:51+00:00,116707,True,2017-10-30/2017-11-05,0,True,True,4
3143,3143,mention 743004 due to the hurricane the customer center in the area is experiencing some back log we are working as quickly as possible to have all packages delivered and resumed normal operations please continue tracking your package on,0,4299,2017-10-31 23:05:59+00:00,116714,True,2017-10-30/2017-11-05,0,True,True,4
3057,3057,mention 371514 very sorry to hear of the disappointment we'll share your concerns with our leadership team angel,2,4050,2017-10-31 22:58:45+00:00,116676,True,2017-10-30/2017-11-05,0,True,True,4
3045,3045,mention 434322 mention delta fly 2 3 southwest and 1 3 delta never had any issue with delta but sure others have,0,4037,2017-10-31 23:11:41+00:00,116673,True,2017-10-30/2017-11-05,2,False,False,4
3039,3039,mention 153276 that's concerning please reach out to us at tay,2,4030,2017-11-01 09:31:35+00:00,116670,True,2017-10-30/2017-11-05,0,True,True,4
3014,3014,mention 620110 anytime,2,4000,2017-11-01 08:20:49+00:00,116668,True,2017-10-30/2017-11-05,0,True,True,4
2990,2990,mention 119356 fraud done by amazon india took 6000rs for a product and never delivered it after talking to 10 customer executives escalation help desk team and 2 leadership team each 48 hrs wait 40 days gone nothing happened,2,3970,2017-11-25 23:51:00+00:00,VerizonSupport,False,2017-11-20/2017-11-26,2,False,False,4
3000,3000,mention 690023 hi dm your number name id no and m pesa balance or dial 100 ok on another number and go to get puk no,1,3980,2017-10-31 23:14:59+00:00,116664,True,2017-10-30/2017-11-05,0,True,True,4
3004,3004,mention uber_support please contact on 9951925757,2,3985,2017-11-02 20:16:18+00:00,116664,True,2017-10-30/2017-11-05,0,True,True,4
3008,3008,mention upshelp checked my tracking this afternoon and it s showing that my package is being held per my request i never requested such thing,0,3988,2017-10-31 16:31:25+00:00,116666,True,2017-10-30/2017-11-05,2,False,False,4
3009,3009,mention 116035 absolute worst bank ever sat for two hours in a local branch not to be helped at all,0,3992,2017-10-31 23:09:57+00:00,British_Airways,False,2017-10-30/2017-11-05,2,False,False,4
3010,3010,mention 423946 hey scott dm us your confirmation code and tsa account number and we'll take a look,2,3993,2017-10-31 23:06:18+00:00,116667,True,2017-10-30/2017-11-05,0,True,True,4
3017,3017,hey mention delta an 11 hour delay fuckkkk youuuuuuh,0,4004,2017-11-07 07:56:09+00:00,116668,True,2017-11-06/2017-11-12,0,True,True,4
3037,3037,mention 313293 if you suspect it's wrong you can cancel as problem w buyer address you are covered if you ship to address on order details lb,2,4027,2017-10-31 17:28:41+00:00,116669,True,2017-10-30/2017-11-05,2,False,False,4
3024,3024,mention sainsburys you just delivered 3 65kg of ginger to me and expect me to pay when i ordered 0 18 worth please can i have my money,0,4001,2017-10-31 16:56:04+00:00,116668,True,2017-10-30/2017-11-05,0,True,True,4
3025,3025,mention 428664 mention 428665 great how was the purchase experience,2,4011,2017-10-26 02:23:00+00:00,116668,True,2017-10-23/2017-10-29,0,True,True,4
3027,3027,mention 804320 if you placed an order online please dm with your order and email address so we can look into this for you if the purchase was made in store the coupon would've been given to you at the time of purchase,2,4014,2017-10-25 13:25:37+00:00,116668,True,2017-10-23/2017-10-29,0,True,True,4
3029,3029,mention 115873 with the pass it's cheaper to get a second uber at the coverage area limit to your destination then to get a single direct ride,0,4017,2017-10-25 11:55:14+00:00,116668,True,2017-10-23/2017-10-29,0,True,True,4
3031,3031,mention 138844 great place just focus on planning your trip your refund will be with you soon i m sure monica,0,4020,2017-10-24 19:25:20+00:00,116668,True,2017-10-23/2017-10-29,0,True,True,4
3033,3033,mention uber_support i just want to know why my three accounts are all not to banned to log in and i send emails to support uber no reply,1,4022,2017-10-24 14:29:40+00:00,116668,True,2017-10-23/2017-10-29,0,True,True,4
